timestamp,buy_sell_ratio,buy_vol,sell_vol
1783074300000,0.3124,2458.3170,7868.8660
1783074600000,0.3776,12557.1180,33257.9730
1783074900000,1.1969,7256.8540,6063.1550
1783075200000,1.5956,13303.8810,8337.8450
1783075500000,0.6638,16355.0400,24639.4930
1783075800000,1.4829,7197.9240,4853.7910
1783076100000,1.5636,20177.9510,12904.9200
1783076400000,1.6951,101296.0670,59757.8760
1783076700000,0.6938,21225.4040,30592.4300
1783077000000,3.1000,24954.9470,8049.9980
1783077300000,0.9490,25466.8270,26834.8590
1783077600000,0.9256,15689.9460,16951.9000
1783077900000,0.9150,14739.2780,16108.0190
1783078200000,0.8845,36897.7740,41717.3230
1783078500000,1.9868,19114.7240,9621.0710
1783078800000,1.1437,15356.9170,13427.2310
1783079100000,0.6128,11820.9700,19291.3040
1783079400000,0.3404,6855.0370,20139.1390
1783079700000,0.6119,20978.0930,34284.8610
1783080000000,0.5227,19813.9960,37908.9310
1783080300000,1.2451,20636.6190,16573.8620
1783080600000,1.1127,15610.8930,14029.7820
1783080900000,0.6298,22218.8520,35281.7580
1783081200000,0.8941,60009.2570,67117.6790
1783081500000,1.1979,21561.9870,18000.3490
1783081800000,0.6812,20470.4180,30051.2850
1783082100000,0.7857,17074.4260,21730.9760
1783082400000,1.1861,20441.0770,17234.4210
1783082700000,0.9319,16800.3530,18028.7140
