timestamp,sum_oi,sum_oi_value
1783068900000,10725630.05000000,866630908.04000000
1783069200000,10733025.55000000,868087106.48400000
1783069500000,10739016.02000000,869108566.49860000
1783069800000,10736588.61000000,869461397.07434280
1783070100000,10733222.35000000,869874016.19630460
1783070400000,10731439.59000000,868495406.01870000
1783070700000,10731422.91000000,868610845.32331570
1783071000000,10731366.89000000,868372521.21196730
1783071300000,10740890.95000000,867417120.00692420
1783071600000,10737388.47000000,866614623.41370000
1783071900000,10737396.23000000,867799496.69556780
1783072200000,10711303.45000000,868291476.51527640
1783072500000,10715533.04000000,868386797.56160000
1783072800000,10716553.46000000,867987574.66907720
1783073100000,10711490.64000000,868487661.09120000
1783073400000,10713857.15000000,867992541.30964050
1783073700000,10707411.65000000,867728640.11600000
1783074000000,10702348.80000000,865501582.80236850
1783074300000,10703935.57000000,866484147.63258970
1783074600000,10714407.12000000,869259849.64560000
1783074900000,10716037.51000000,868787447.51599680
1783075200000,10727781.39000000,871347771.50393760
1783075500000,10702098.14000000,871405989.75803660
1783075800000,10704662.03000000,871145396.00140000
1783076100000,10673538.38000000,872845664.91704340
1783076400000,10690111.18000000,871457863.39360000
1783076700000,10686736.18000000,871717070.20260000
1783077000000,10689691.80000000,871974764.85186060
1783077300000,10687826.43000000,870951548.54131840
1783077600000,10687014.32000000,869495485.07520000
1783077900000,10685244.60000000,870954287.34600000
1783078200000,10685386.05000000,869151769.31061600
1783078500000,10682984.36000000,869618698.78762770
1783078800000,10683473.35000000,868386770.23700620
1783079100000,10683216.15000000,868438640.83350000
1783079400000,10685472.35000000,870637745.32553360
1783079700000,10688206.65000000,872184280.44295910
1783080000000,10687582.50000000,871249416.02717340
1783080300000,10682792.81000000,871929549.15220000
1783080600000,10679239.95000000,869930886.32700000
1783080900000,10684136.01000000,870436560.73470000
1783081200000,10667872.48000000,866375041.04287710
1783081500000,10666914.20000000,867174072.19132440
1783081800000,10668570.27000000,867141391.54560000
1783082100000,10672195.03000000,868280002.94550870
1783082400000,10670581.79000000,866664652.98380000
1783082700000,10668289.03000000,867438581.02930000
1783083000000,10671904.31000000,868586291.79090000
