timestamp,buy_sell_ratio,buy_vol,sell_vol
1783034400000,0.9524,129.2670,135.7340
1783034700000,1.0781,239.2280,221.8950
1783035000000,1.9128,1123.6750,587.4350
1783035300000,0.6422,300.7390,468.2880
1783035600000,1.1978,968.8850,808.8930
1783035900000,0.8042,317.1270,394.3420
1783036200000,0.8209,337.3350,410.9510
1783036500000,0.9756,602.7540,617.8380
1783036800000,1.5592,1297.2810,832.0290
1783037100000,0.5292,274.9160,519.4650
1783037400000,1.8254,766.1530,419.7270
1783037700000,0.8502,341.6990,401.9210
1783038000000,1.1582,676.1850,583.8490
1783038300000,1.0045,384.2100,382.4730
1783038600000,0.3494,550.2640,1575.0090
1783038900000,4.8572,1218.1460,250.7910
1783039200000,0.1493,147.1890,986.1470
1783039500000,1.7206,357.8860,208.0030
1783039800000,1.4666,1674.8530,1142.0320
1783040100000,1.1409,826.1250,724.1120
1783040400000,1.4217,2287.2540,1608.8120
1783040700000,1.2178,2027.9340,1665.3040
1783041000000,0.7288,2065.0160,2833.3370
1783041300000,0.7365,1125.0680,1527.6490
1783041600000,0.8209,1645.5770,2004.6750
1783041900000,0.6932,1105.7010,1595.1160
1783042200000,0.9227,2081.1680,2255.6060
1783042500000,0.5453,815.9580,1496.3970
1783042800000,0.5946,605.7920,1018.8320
1783043100000,1.3263,877.2090,661.3790
1783043400000,0.5382,390.5680,725.6610
1783043700000,1.0948,512.5560,468.1720
1783044000000,0.7495,581.2650,775.5620
1783044300000,0.4075,331.0760,812.5540
1783044600000,0.6177,301.3500,487.8340
1783044900000,0.7407,212.4590,286.8290
1783045200000,0.4523,591.0300,1306.6120
1783045500000,1.5779,1164.5650,738.0570
1783045800000,1.7919,1392.3530,777.0080
1783046100000,0.8660,585.3430,675.8870
1783046400000,0.7882,332.6920,422.0690
1783046700000,0.6301,210.4200,333.9510
1783047000000,0.8832,518.7980,587.3860
1783047300000,0.6116,288.7890,472.1870
1783047600000,0.8052,223.7260,277.8600
1783047900000,0.6016,140.8950,234.2160
1783048200000,1.1838,175.7480,148.4560
1783048500000,0.5407,79.2490,146.5680
1783048800000,0.8087,247.2210,305.6850
1783049100000,0.3843,81.1460,211.1640
1783049400000,0.9121,180.1880,197.5600
1783049700000,0.5646,170.8240,302.5320
1783050000000,0.5270,300.0310,569.3140
1783050300000,0.6628,204.0520,307.8730
1783050600000,0.4306,154.7980,359.4690
1783050900000,0.6184,192.3650,311.0490
1783051200000,0.5700,258.3110,453.2120
1783051500000,1.2948,282.9820,218.5490
1783051800000,1.3046,278.9620,213.8370
1783052100000,2.1769,287.4540,132.0500
1783052400000,1.0717,178.7340,166.7800
1783052700000,0.7869,155.0300,197.0250
1783053000000,0.3561,195.1750,548.0460
1783053300000,0.4997,110.1770,220.4690
1783053600000,1.0287,288.7120,280.6470
1783053900000,0.9180,131.4750,143.2150
1783054200000,0.5975,141.0220,236.0110
1783054500000,1.6678,197.4530,118.3920
1783054800000,1.0800,227.1920,210.3680
1783055100000,1.0587,185.2650,174.9860
1783055400000,0.7791,97.8870,125.6450
1783055700000,2.4380,196.9290,80.7750
1783056000000,0.7054,227.3450,322.2700
1783056300000,1.0154,372.2690,366.6360
1783056600000,0.6843,540.2210,789.4990
1783056900000,1.0097,288.9610,286.1710
1783057200000,1.0048,235.9650,234.8430
1783057500000,0.6398,289.0660,451.8070
1783057800000,1.5191,299.9960,197.4870
1783058100000,1.3465,306.8130,227.8660
1783058400000,0.5930,530.3870,894.4420
1783058700000,1.6587,651.4160,392.7320
1783059000000,0.6837,478.6820,700.1770
1783059300000,1.8471,756.1130,409.3480
1783059600000,2.0788,676.9780,325.6560
1783059900000,0.6045,348.7200,576.9170
1783060200000,3.4672,947.2040,273.1880
1783060500000,1.3555,554.5640,409.1230
1783060800000,2.3373,580.0190,248.1560
1783061100000,0.9896,361.7390,365.5370
1783061400000,1.4699,377.3800,256.7450
1783061700000,0.8477,598.5180,706.0250
1783062000000,3.4725,742.9090,213.9400
1783062300000,3.3824,2341.0480,692.1200
1783062600000,0.5852,404.9810,692.0330
1783062900000,0.9353,296.4300,316.9320
1783063200000,1.2730,510.1760,400.7820
1783063500000,1.5654,323.1260,206.4220
1783063800000,1.5485,354.7510,229.0910
1783064100000,1.0298,871.8420,846.6330
1783064400000,0.3508,610.6500,1740.9590
1783064700000,1.7492,549.9330,314.3910
1783065000000,0.7625,1120.7070,1469.8090
1783065300000,1.7066,764.0500,447.7090
1783065600000,0.9912,1770.4760,1786.2450
1783065900000,1.4753,808.5000,548.0070
1783066200000,1.0555,406.6100,385.2320
1783066500000,1.8314,340.9690,186.1750
1783066800000,0.9581,387.5250,404.4630
1783067100000,1.0587,404.0750,381.6840
1783067400000,1.6923,743.7020,439.4670
1783067700000,0.8942,257.7150,288.2180
1783068000000,1.8143,451.7600,249.0020
1783068300000,0.6643,439.2430,661.2430
1783068600000,1.3479,276.1180,204.8520
1783068900000,0.9160,229.7070,250.7780
1783069200000,0.5492,155.1590,282.5220
1783069500000,1.0637,246.9420,232.1510
1783069800000,1.5682,360.8610,230.1160
1783070100000,0.7657,238.8320,311.9310
1783070400000,0.8082,249.7560,309.0360
1783070700000,1.2290,528.9110,430.3740
1783071000000,1.1656,725.0530,622.0280
1783071300000,1.6190,699.4620,432.0260
1783071600000,1.3734,227.0210,165.3020
1783071900000,1.5530,369.7060,238.0630
1783072200000,1.4927,192.0530,128.6590
1783072500000,0.4290,65.7110,153.1840
1783072800000,1.9232,551.1930,286.6060
1783073100000,1.1245,494.2840,439.5710
1783073400000,1.0135,244.0610,240.8120
1783073700000,1.2186,237.3050,194.7370
1783074000000,0.9453,170.1120,179.9560
1783074300000,0.8081,209.1610,258.8280
1783074600000,0.5065,136.8060,270.0860
1783074900000,1.2598,147.7380,117.2680
1783075200000,1.2426,277.7670,223.5350
1783075500000,1.2269,261.8840,213.4520
1783075800000,4.3647,398.8860,91.3900
1783076100000,2.3328,253.5260,108.6810
1783076400000,1.1757,236.6320,201.2770
1783076700000,1.4579,398.2800,273.1830
1783077000000,1.7221,481.0160,279.3130
1783077300000,0.7524,346.6810,460.7380
1783077600000,1.2176,283.5580,232.8760
1783077900000,0.6323,132.6650,209.8210
1783078200000,0.5072,240.5870,474.3390
1783078500000,1.5703,240.4390,153.1150
1783078800000,0.6379,205.2370,321.7230
1783079100000,1.1837,213.5720,180.4270
1783079400000,0.8432,202.2920,239.9220
1783079700000,0.8735,245.2980,280.8060
1783080000000,0.7814,188.3320,241.0060
1783080300000,2.1921,548.1700,250.0620
1783080600000,1.3316,299.4200,224.8620
1783080900000,0.9131,377.1570,413.0380
1783081200000,0.5024,343.6290,684.0050
1783081500000,1.7613,368.8370,209.4060
1783081800000,2.2147,446.0400,201.4000
1783082100000,0.9917,370.4920,373.5770
1783082400000,0.5197,114.8840,221.0520
