timestamp,sum_oi,sum_oi_value
1783035900000,55474.61700000,228972334.76281717
1783036200000,55510.95400000,229399017.40500000
1783036500000,55462.84000000,229094252.27560000
1783036800000,55461.33500000,229047548.96310000
1783037100000,55171.32900000,228072205.23981000
1783037400000,55254.81500000,228237452.52763215
1783037700000,55217.94100000,228422817.43175000
1783038000000,55280.90300000,228734686.72504000
1783038300000,55337.19000000,229123081.82310000
1783038600000,55509.29900000,229780578.60155946
1783038900000,55964.79000000,231525727.84348370
1783039200000,55120.16100000,228174867.27399000
1783039500000,55809.44100000,230993043.92136000
1783039800000,55734.88400000,230917427.29576000
1783040100000,55749.88200000,231334734.47343442
1783040400000,55699.04700000,231158285.92611000
1783040700000,55610.25300000,231541480.08219910
1783041000000,55620.42200000,232198575.72340000
1783041300000,56132.07000000,234504095.07439297
1783041600000,56636.16500000,236791951.25121996
1783041900000,56929.78100000,238732759.43226000
1783042200000,57006.25700000,238767147.23843220
1783042500000,57092.79600000,239406813.03235948
1783042800000,57243.44800000,239626225.23832000
1783043100000,57452.16700000,240191423.62024000
1783043400000,57497.45600000,240459768.08898565
1783043700000,57530.84000000,240490417.36800000
1783044000000,57544.26500000,240743388.55293372
1783044300000,57753.97200000,241446662.16910926
1783044600000,57848.62000000,241809832.89856407
1783044900000,57992.03700000,242456360.20873263
1783045200000,58032.95300000,242478369.00694495
1783045500000,57802.16700000,241573174.56477000
1783045800000,57616.21400000,240809847.22370000
1783046100000,58021.99500000,242573641.55192140
1783046400000,58211.71500000,243701598.49605000
1783046700000,58221.61600000,243571826.86877725
1783047000000,58279.63700000,243656793.65663280
1783047300000,58389.69300000,244352106.75105000
1783047600000,58438.62400000,244532710.99253306
1783047900000,58450.24800000,244463251.77458867
1783048200000,58477.19400000,244597237.51932000
1783048500000,58470.26500000,244632933.13651127
1783048800000,58496.39700000,244671709.80396000
1783049100000,58407.23000000,244206469.35300000
1783049400000,58507.03600000,244707635.88216960
1783049700000,58497.53800000,244665367.70962000
1783050000000,58541.58100000,244788693.87245000
1783050300000,58287.60900000,243542680.97316520
1783050600000,58350.92700000,243789716.16200480
1783050900000,58297.26900000,243518769.09411000
1783051200000,58281.37200000,243413898.59916000
1783051500000,58338.62500000,243584177.89375000
1783051800000,58261.80400000,243448803.22248527
1783052100000,58339.62500000,243804211.28207043
1783052400000,58320.29300000,243924625.47250000
1783052700000,58321.09300000,243778086.26349000
1783053000000,58385.54100000,244025155.93756276
1783053300000,58353.34300000,243799099.98714000
1783053600000,58463.58500000,244229015.62097248
1783053900000,58608.59300000,244884870.21783000
1783054200000,58538.78200000,244542879.68611842
1783054500000,58562.11800000,244565602.78869780
1783054800000,58514.89400000,244561244.02618000
1783055100000,58522.48000000,244731777.31031740
1783055400000,58503.17000000,244567236.89970000
1783055700000,58514.73500000,244585515.89059234
1783056000000,58526.59300000,244662813.57941000
1783056300000,58471.30500000,244163305.99290000
1783056600000,58271.05400000,243380128.53126000
1783056900000,58503.27800000,244529661.25328000
1783057200000,58466.43500000,244138877.29385000
1783057500000,58513.21200000,244371067.80408000
1783057800000,58521.34600000,244184997.89268000
1783058100000,58466.59600000,243947212.56311482
1783058400000,58434.26100000,243797683.15293378
1783058700000,58451.12100000,243506201.06358000
1783059000000,58311.90800000,243183894.06702006
1783059300000,58490.10600000,243550480.79021424
1783059600000,58447.38500000,243564168.50453028
1783059900000,58529.88800000,243820984.56433730
1783060200000,58699.67100000,244570396.55769047
1783060500000,58483.95700000,243964072.10679000
1783060800000,58356.10800000,243453686.82224330
1783061100000,58519.36500000,244186095.11010000
1783061400000,58472.93700000,244133867.64492000
1783061700000,58429.96800000,243925834.51056000
1783062000000,58859.02600000,245751773.18334952
1783062300000,58855.34400000,245779327.99056000
1783062600000,60024.49700000,250980815.78762957
1783062900000,59923.53000000,250208302.57380000
1783063200000,59852.32200000,249737544.11090260
1783063500000,59994.87900000,250430623.92180000
1783063800000,60094.86300000,250959997.52646306
1783064100000,60093.97400000,251067815.85408000
1783064400000,60191.63900000,251653417.74593000
1783064700000,60838.47100000,254380248.48404000
1783065000000,60867.88500000,254575668.26055000
1783065300000,61198.79900000,255823831.56779000
1783065600000,60781.33100000,253976007.21012000
1783065900000,61507.36000000,257423678.44000000
1783066200000,61298.50300000,256506566.37455404
1783066500000,61309.55400000,256634851.32921863
1783066800000,61422.25000000,257166831.22591370
1783067100000,61473.67200000,257278997.31768000
1783067400000,61469.64000000,257247854.58889990
1783067700000,61505.04000000,257542514.19360000
1783068000000,61565.70100000,257588707.96063107
1783068300000,61621.89400000,257956701.91609216
1783068600000,61494.67800000,257005784.12704226
1783068900000,61483.44900000,257087919.04189488
1783069200000,61414.35400000,256896242.78200000
1783069500000,61425.00800000,256926066.46208000
1783069800000,61433.53400000,256785324.24376040
1783070100000,61477.44900000,257111601.98229000
1783070400000,61503.87100000,256979813.34943670
1783070700000,61518.34100000,256884597.24734000
1783071000000,61511.40900000,256783939.15017653
1783071300000,61626.14200000,257100566.85548000
1783071600000,61814.50700000,257957501.01663000
1783071900000,61915.36900000,258436607.66707000
1783072200000,61850.00700000,258229345.72563000
1783072500000,61865.14400000,258371479.50333703
1783072800000,61823.55300000,258055219.63518000
1783073100000,61975.42400000,258910017.84553980
1783073400000,61921.89700000,258871010.72418985
1783073700000,61903.75900000,258868802.84331900
1783074000000,61886.70500000,258786064.49505000
1783074300000,61868.21600000,258718614.60057896
1783074600000,61932.19500000,258893832.17046425
1783074900000,61914.11400000,258731652.71232000
1783075200000,61913.75100000,258717753.02868000
1783075500000,61920.06600000,258814730.26812000
1783075800000,61824.31800000,258301382.36082000
1783076100000,61729.97300000,257963485.46241270
1783076400000,61665.16800000,257701820.33040000
1783076700000,61651.08600000,257767327.31934598
1783077000000,61528.18500000,257285643.11415000
1783077300000,61569.62200000,257697805.79234000
1783077600000,61606.92200000,257842218.50816000
1783077900000,61651.61700000,258127922.18496000
1783078200000,61678.84300000,258121023.64756000
1783078500000,61595.59800000,257800525.31580132
1783078800000,61608.31700000,257926557.12750030
1783079100000,61708.69100000,258363641.73225623
1783079400000,61709.07800000,258292793.97564682
1783079700000,61699.34500000,258083447.18644783
1783080000000,61777.32400000,258399791.77463084
1783080300000,61753.91600000,258158494.64268800
1783080600000,61817.47900000,258601059.90070000
1783080900000,61791.07300000,258291628.42584000
1783081200000,61748.28200000,257968267.64268000
1783081500000,61632.53200000,257385016.16740250
1783081800000,61670.41400000,257567830.30098550
1783082100000,61664.51500000,257711424.31375000
1783082400000,61553.55100000,257100565.02986000
1783082700000,61603.49200000,257306603.76084092
1783083000000,61600.89400000,257363314.32871965
