timestamp,buy_sell_ratio,buy_vol,sell_vol
1783073400000,1.1353,28926.2500,25478.8100
1783073700000,0.5069,4968.9600,9802.4000
1783074000000,1.0667,14255.2100,13363.7600
1783074300000,1.4627,12134.6100,8296.1000
1783074600000,1.3940,11178.6100,8019.2900
1783074900000,1.9358,15221.3100,7863.0500
1783075200000,2.6488,150600.7900,56855.8500
1783075500000,1.1932,30373.2000,25456.0100
1783075800000,2.1478,22728.8200,10582.6100
1783076100000,1.3367,22209.7700,16614.9900
1783076400000,1.5419,31839.2500,20648.8100
1783076700000,1.3490,12502.8400,9268.0700
1783077000000,1.3466,26153.6700,19422.0100
1783077300000,0.9402,13863.5500,14744.6300
1783077600000,1.0165,11337.2800,11152.7300
1783077900000,0.7922,10435.7300,13173.6900
1783078200000,1.1114,12412.7200,11168.7700
1783078500000,0.5473,7356.2200,13440.5500
1783078800000,0.7276,8679.9600,11930.3300
1783079100000,1.0049,20128.7300,20029.7500
1783079400000,0.9536,22598.3400,23698.9500
1783079700000,0.4892,14273.0700,29174.5400
1783080000000,2.0571,54403.0400,26446.7300
1783080300000,1.5756,23237.2600,14748.0300
1783080600000,0.8754,16999.9800,19419.8400
1783080900000,0.5808,32423.2000,55824.7800
1783081200000,2.3115,23428.4000,10135.6000
1783081500000,0.6036,6163.3300,10211.7300
1783081800000,0.2196,9359.6200,42618.3000
1783082100000,0.4533,8893.1000,19616.5100
1783082400000,0.9487,6523.1400,6875.6000
1783082700000,1.0875,4660.0800,4285.3200
