timestamp,buy_sell_ratio,buy_vol,sell_vol
1783075200000,0.9458,81758.8900,86439.7100
1783075500000,0.8504,44670.2300,52530.6800
1783075800000,1.9838,276361.9000,139310.6200
1783076100000,0.8660,68908.1100,79569.6100
1783076400000,1.0073,44018.5800,43699.9100
1783076700000,1.4364,26614.4800,18528.0000
1783077000000,0.5138,20098.4400,39118.0100
1783077300000,0.9188,36699.3300,39944.5400
1783077600000,1.0600,26570.5300,25067.1400
1783077900000,0.7395,27238.9400,36834.7500
1783078200000,1.0160,18580.2600,18287.2900
1783078500000,0.6379,10847.0500,17003.3900
1783078800000,1.2869,16009.4200,12440.3800
1783079100000,1.5212,23648.2100,15545.9300
1783079400000,1.7758,35051.0900,19738.6100
1783079700000,1.1294,13964.5800,12364.8800
1783080000000,1.6786,55600.7600,33124.0000
1783080300000,0.8543,22220.1400,26008.4900
1783080600000,1.1108,33424.3800,30091.4800
1783080900000,0.7121,44048.3800,61859.6000
1783081200000,0.7554,26521.6900,35110.2600
1783081500000,0.9641,14281.1300,14813.3600
1783081800000,2.5430,24217.9000,9523.2000
1783082100000,0.8952,16088.9600,17971.6800
1783082400000,1.4979,18121.1600,12097.6100
1783082700000,0.8524,15535.6600,18225.9600
